customer_id,cohort_month,order_month,month_number
7223,2022-05,2024-11,30
6171,2023-09,2023-09,0
4779,2020-06,2024-11,52
7584,2021-09,2021-09,0
6080,2020-04,2020-04,0
7564,2022-02,2022-02,0
8374,2022-06,2022-06,0
7102,2020-07,2022-10,27
8094,2022-02,2022-02,0
8875,2023-03,2023-08,5
6780,2020-07,2024-04,45
6603,2021-11,2024-12,36
8139,2025-01,2025-01,0
4031,2021-05,2021-05,0
2016,2020-01,2021-10,20
9802,2021-06,2022-04,10
3201,2020-06,2020-06,0
8989,2024-02,2024-03,1
6907,2021-12,2021-12,0
3322,2023-03,2023-11,8
2261,2022-06,2022-06,0
6927,2020-02,2020-02,0
3788,2021-07,2023-01,18
8658,2020-12,2020-12,0
9621,2021-12,2021-12,0
5515,2023-06,2024-10,16
8847,2020-04,2021-10,17
8074,2020-09,2020-10,1
5026,2020-06,2024-06,47
5209,2020-04,2020-04,0
2457,2022-01,2024-01,23
4916,2020-01,2020-11,9
2294,2022-08,2024-11,26
9328,2020-11,2020-11,0
7561,2020-09,2020-09,0
9712,2020-11,2024-07,43
9161,2020-04,2023-09,41
5743,2021-01,2021-01,0
7433,2020-01,2020-01,0
5529,2021-11,2021-11,0
8495,2020-10,2022-11,24
8451,2020-01,2020-01,0
4459,2021-08,2023-11,27
9949,2020-04,2024-01,45
8475,2020-05,2023-08,39
4957,2020-11,2021-12,12
7950,2021-06,2023-05,22
5054,2021-01,2022-03,14
9890,2021-10,2021-10,0
6822,2020-06,2022-06,24
9801,2021-09,2021-09,0
2118,2024-02,2024-02,0
3307,2020-11,2020-11,0
7341,2022-02,2022-02,0
3009,2020-09,2022-12,26
2816,2023-08,2023-08,0
8080,2020-01,2020-01,0
6022,2021-12,2022-06,5
3754,2020-05,2020-05,0
9792,2022-06,2022-06,0
9605,2020-04,2022-02,21
8950,2022-01,2024-04,26
4133,2022-01,2022-01,0
1796,2021-07,2024-10,38
3148,2020-06,2020-06,0
2262,2020-09,2024-03,41
6125,2022-03,2022-03,0
3084,2021-06,2021-06,0
9847,2020-06,2023-04,34
3602,2021-01,2021-01,0
3034,2022-07,2022-09,2
2232,2022-09,2022-09,0
5489,2021-01,2021-11,10
7270,2022-12,2022-12,0
5434,2021-08,2022-12,16
3465,2020-01,2020-01,0
6514,2022-02,2022-02,0
4863,2021-03,2021-03,0
6780,2020-07,2023-06,35
5717,2020-05,2020-11,5
7279,2021-05,2021-05,0
9822,2020-07,2023-09,38
1237,2022-08,2022-08,0
9102,2020-01,2025-04,63
9635,2020-02,2020-02,0
5483,2020-05,2020-05,0
3312,2020-01,2025-01,59
5874,2021-04,2021-04,0
1807,2020-03,2020-03,0
1237,2022-08,2024-10,26
4479,2020-03,2021-12,21
4016,2021-05,2024-04,35
8628,2020-02,2023-10,44
5420,2020-06,2024-06,47
2409,2022-01,2022-01,0
1197,2021-10,2021-10,0
3849,2022-11,2022-11,0
4957,2020-11,2020-11,0
9011,2020-02,2022-08,29
4614,2020-05,2020-05,0
6622,2020-12,2020-12,0
2062,2023-12,2025-02,14
6848,2021-04,2023-02,21
6530,2021-08,2022-12,15
2748,2020-03,2020-03,0
3944,2020-02,2020-02,0
8012,2020-06,2021-12,18
5047,2021-05,2021-05,0
3089,2021-06,2023-05,23
8580,2020-01,2025-01,60
2130,2023-05,2023-05,0
2609,2020-12,2022-12,23
4646,2020-02,2020-02,0
1828,2020-04,2024-07,50
9840,2020-09,2022-08,23
6415,2023-06,2023-08,2
8314,2025-01,2025-01,0
2144,2023-05,2023-05,0
1711,2022-05,2022-05,0
2796,2020-02,2021-10,19
6679,2020-11,2023-07,31
6941,2022-01,2022-01,0
2434,2020-04,2020-04,0
2380,2022-08,2023-07,10
7904,2021-09,2022-08,11
3904,2024-11,2024-11,0
7415,2021-09,2022-01,3
6328,2021-02,2022-02,11
1063,2020-06,2024-05,47
4106,2022-04,2023-01,9
7427,2021-09,2024-05,32
4444,2022-12,2024-06,17
7855,2020-03,2020-03,0
3414,2020-02,2024-04,50
1122,2024-06,2024-06,0
3461,2020-01,2020-01,0
7520,2020-11,2022-11,23
6228,2023-08,2023-08,0
1769,2022-09,2024-04,18
8307,2024-08,2024-08,0
8903,2020-04,2020-04,0
4576,2025-02,2025-02,0
4572,2020-01,2020-01,0
1710,2020-03,2020-03,0
7930,2023-04,2023-04,0
6605,2020-03,2020-03,0
8796,2020-10,2020-10,0
5647,2020-04,2020-04,0
7769,2022-02,2023-03,13
6063,2020-06,2021-08,13
1455,2020-04,2020-04,0
7900,2022-11,2022-11,0
4011,2021-05,2021-05,0
6795,2023-01,2023-01,0
7768,2020-11,2021-06,7
5670,2021-03,2023-06,26
6475,2020-11,2022-07,20
4288,2022-03,2023-04,13
6121,2024-07,2024-07,0
2113,2020-02,2020-12,10
7003,2020-04,2020-04,0
9187,2023-01,2024-12,23
7334,2020-11,2023-11,35
6913,2021-05,2021-05,0
6360,2021-02,2023-06,28
1684,2022-12,2022-12,0
4746,2020-03,2020-03,0
6157,2021-08,2021-08,0
7474,2020-06,2020-06,0
5199,2023-03,2023-03,0
1142,2021-03,2021-03,0
3095,2022-07,2023-11,15
5351,2020-02,2020-02,0
7033,2021-09,2021-10,0
8424,2024-05,2024-05,0
8940,2020-01,2020-01,0
5473,2021-04,2022-03,11
8039,2021-05,2023-05,23
4029,2023-02,2023-02,0
1757,2021-02,2022-04,13
8973,2024-01,2024-01,0
3338,2022-01,2022-08,7
4281,2020-06,2020-12,6
6101,2020-12,2025-04,51
4116,2021-06,2025-02,43
7050,2020-03,2021-01,9
6007,2022-02,2023-08,17
5264,2020-03,2022-08,28
6380,2022-07,2022-07,0
9941,2020-04,2023-12,43
5817,2021-11,2021-11,0
8502,2020-06,2020-08,2
1824,2020-02,2020-02,0
9286,2023-10,2023-10,0
7541,2020-08,2020-08,0
7181,2021-08,2021-08,0
4636,2020-09,2021-06,8
1079,2020-05,2021-10,16
6067,2020-06,2020-08,2
9283,2022-05,2023-12,18
6832,2023-07,2023-07,0
9673,2020-05,2020-05,0
3961,2022-09,2022-09,0
7998,2022-03,2022-03,0
4020,2022-08,2024-06,21
3397,2021-06,2021-06,0
6364,2020-02,2020-02,0
8992,2020-12,2020-12,0
7764,2021-05,2021-05,0
3713,2020-02,2021-04,14
5431,2022-06,2022-06,0
4947,2022-09,2022-09,0
8052,2020-05,2025-02,57
1753,2021-11,2023-11,24
7329,2023-08,2025-01,16
7200,2021-03,2021-03,0
3765,2020-06,2020-06,0
7326,2020-03,2021-09,17
9518,2020-02,2022-05,26
3775,2020-04,2020-04,0
5174,2021-01,2021-01,0
6901,2020-11,2020-11,0
6308,2021-01,2021-01,0
4760,2020-05,2020-05,0
1770,2020-07,2020-07,0
4733,2020-08,2023-06,33
2662,2021-10,2021-10,0
1453,2020-10,2020-10,0
4123,2023-08,2023-08,0
2116,2020-05,2021-10,17
4333,2023-01,2023-01,0
5058,2021-03,2021-03,0
1038,2020-07,2020-07,0
3584,2021-09,2021-09,0
2257,2024-01,2024-01,0
9211,2022-11,2022-11,0
1509,2021-08,2021-08,0
4939,2024-04,2024-04,0
3488,2020-04,2021-05,13
4970,2022-05,2024-03,22
4552,2022-09,2023-07,10
1079,2020-05,2020-10,4
2303,2021-01,2021-10,9
4007,2022-01,2022-01,0
7986,2023-06,2023-06,0
2841,2020-07,2021-11,16
1297,2020-08,2020-08,0
2600,2021-03,2022-12,21
8961,2022-08,2024-12,28
1225,2020-12,2020-12,0
2723,2020-07,2023-10,38
2297,2021-02,2021-02,0
6615,2021-03,2022-01,10
3853,2022-06,2025-01,30
9676,2022-06,2024-05,23
9360,2020-07,2023-01,30
2863,2021-10,2021-10,0
6121,2024-07,2025-02,6
5988,2022-08,2022-08,0
2860,2021-05,2022-12,19
1959,2021-10,2022-08,10
8408,2023-11,2024-11,11
3304,2020-04,2020-04,0
1543,2020-04,2022-06,26
1763,2022-07,2022-07,0
9514,2020-05,2022-02,21
4311,2020-07,2020-07,0
2868,2022-06,2022-06,0
3748,2020-07,2020-07,0
1206,2022-11,2022-11,0
4517,2020-01,2020-01,0
2246,2020-05,2020-05,0
6739,2021-09,2023-09,24
7297,2022-05,2024-04,22
1703,2021-12,2024-11,34
4608,2024-01,2024-01,0
8656,2020-06,2021-11,16
5753,2020-04,2020-07,2
4524,2022-10,2024-04,17
9095,2021-11,2024-02,26
2367,2021-10,2021-10,0
2815,2020-01,2025-04,62
8672,2021-08,2021-08,0
9798,2020-01,2020-01,0
1115,2021-04,2022-11,18
6457,2021-10,2022-01,3
5203,2021-01,2021-01,0
8248,2021-04,2023-02,21
3795,2021-03,2022-08,17
5896,2020-08,2023-01,29
6537,2020-05,2020-05,0
5635,2021-02,2022-10,20
6914,2020-10,2024-07,44
9550,2024-12,2024-12,0
1993,2022-03,2024-03,24
8329,2021-06,2021-06,0
1043,2020-06,2025-01,55
6241,2020-01,2020-01,0
7764,2021-05,2024-02,33
2020,2020-04,2023-09,41
9260,2022-01,2022-01,0
9063,2020-05,2022-12,31
4722,2022-10,2022-10,0
8364,2020-11,2020-11,0
5818,2024-03,2024-03,0
9354,2020-09,2020-09,0
1127,2021-03,2021-03,0
8239,2020-01,2020-02,1
8253,2020-10,2022-07,20
3253,2022-07,2022-07,0
1422,2021-02,2022-02,12
9964,2021-10,2023-01,15
1178,2022-10,2024-01,14
3582,2020-04,2020-04,0
5188,2020-07,2021-10,14
7280,2020-02,2020-02,0
1647,2021-12,2022-03,3
5961,2021-06,2021-06,0
2052,2021-05,2024-04,35
5475,2022-04,2022-04,0
2272,2020-01,2020-01,0
1803,2021-03,2023-10,31
9859,2022-04,2022-04,0
8137,2021-05,2023-02,20
7644,2020-06,2020-07,0
2467,2020-10,2020-10,0
1917,2020-06,2024-10,51
1413,2021-04,2021-04,0
9896,2021-10,2021-10,0
9886,2021-07,2025-04,44
2973,2022-03,2022-03,0
2635,2020-05,2023-02,33
6493,2021-02,2022-06,16
7588,2020-12,2020-12,0
2166,2022-10,2023-06,8
3117,2024-02,2024-02,0
1474,2020-03,2020-03,0
3511,2024-02,2024-02,0
7916,2020-11,2024-03,39
8916,2022-05,2024-05,24
1657,2021-01,2021-01,0
4369,2024-05,2024-05,0
6734,2021-01,2024-05,40
8407,2022-06,2022-06,0
8215,2020-11,2020-11,0
6285,2022-01,2022-01,0
3437,2021-12,2023-11,23
3991,2023-03,2023-03,0
8770,2020-07,2020-07,0
9225,2023-05,2023-11,5
3808,2024-01,2024-01,0
4521,2023-01,2023-01,0
8743,2021-04,2021-04,0
1260,2023-07,2024-01,5
1491,2021-11,2023-02,14
4976,2020-08,2020-08,0
7941,2021-10,2024-02,27
9659,2021-07,2024-03,32
5688,2021-08,2021-08,0
3217,2022-08,2022-08,0
4809,2021-03,2021-07,3
6682,2022-10,2022-10,0
2268,2021-01,2023-02,24
7820,2021-08,2021-08,0
3720,2025-02,2025-02,0
8754,2024-09,2024-09,0
4844,2022-09,2022-09,0
7396,2021-09,2023-09,24
2709,2024-06,2024-08,2
5027,2020-02,2025-04,62
2911,2021-04,2021-04,0
2505,2022-12,2022-12,0
4215,2020-05,2021-02,8
6625,2023-12,2025-01,13
4469,2020-04,2020-04,0
7874,2020-01,2024-07,54
4194,2023-08,2024-12,15
5641,2021-04,2021-04,0
6948,2023-05,2023-05,0
6021,2020-12,2024-05,41
3413,2021-10,2021-10,0
8654,2025-03,2025-03,0
5341,2020-09,2020-09,0
6446,2022-10,2023-04,6
3731,2020-07,2020-07,0
9707,2020-10,2020-10,0
5919,2021-07,2023-07,23
2796,2020-02,2022-10,32
3644,2020-12,2020-12,0
7682,2022-01,2024-10,32
3844,2022-05,2023-02,9
7347,2020-05,2020-05,0
9210,2023-08,2023-08,0
5148,2020-02,2024-12,58
6295,2021-09,2021-09,0
9655,2020-07,2023-06,35
2937,2023-05,2023-10,4
2001,2023-05,2023-05,0
5277,2022-07,2024-08,24
2233,2021-12,2023-09,20
5554,2020-05,2020-05,0
3906,2020-06,2020-06,0
1798,2020-05,2022-12,30
3810,2021-08,2025-01,40
4220,2020-06,2020-06,0
9243,2020-01,2020-01,0
7627,2021-11,2022-11,11
8838,2020-03,2025-03,59
7290,2021-07,2022-10,15
4368,2020-02,2020-02,0
2163,2021-02,2021-02,0
7811,2020-10,2020-10,0
7377,2022-03,2022-03,0
7186,2023-05,2024-12,18
7770,2020-11,2020-11,0
6071,2020-01,2023-08,43
2046,2022-02,2022-02,0
1605,2020-08,2020-08,0
7958,2021-12,2023-10,21
8172,2021-10,2021-10,0
1147,2020-10,2021-06,8
6217,2020-01,2020-01,0
4129,2020-04,2022-09,28
1026,2024-06,2024-06,0
4067,2021-11,2021-11,0
3704,2020-06,2023-09,38
9865,2024-01,2024-01,0
4716,2020-10,2020-10,0
3828,2021-07,2021-08,1
2309,2021-01,2024-07,41
9978,2022-07,2022-07,0
1601,2020-12,2024-10,46
7472,2020-12,2020-12,0
8416,2020-01,2023-07,42
3685,2020-03,2020-03,0
2105,2022-12,2022-12,0
5418,2020-04,2021-04,11
1226,2020-02,2020-02,0
9000,2022-02,2024-04,25
9736,2020-06,2020-06,0
6799,2022-08,2022-08,0
9500,2021-07,2021-11,3
5477,2023-03,2023-03,0
8709,2023-01,2023-07,5
9024,2021-12,2021-12,0
9254,2021-02,2023-08,30
1470,2022-02,2022-02,0
8829,2023-06,2023-07,0
9759,2023-11,2025-04,16
7388,2021-08,2021-08,0
8684,2021-10,2024-10,36
2633,2021-03,2021-09,5
4578,2021-07,2022-01,6
9773,2021-02,2022-07,17
5599,2024-09,2024-09,0
1912,2023-12,2023-12,0
8104,2024-07,2024-07,0
9695,2020-06,2020-06,0
7714,2020-07,2020-08,1
7971,2020-05,2020-07,1
7867,2020-05,2020-05,0
8667,2021-03,2022-05,14
1280,2024-01,2024-01,0
2341,2021-08,2021-08,0
1932,2023-07,2023-07,0
3122,2022-04,2022-04,0
3240,2021-09,2024-07,34
5681,2020-10,2020-10,0
1382,2020-11,2023-03,27
5545,2020-12,2020-12,0
1997,2020-04,2020-04,0
4836,2021-09,2023-12,26
4938,2021-10,2021-10,0
5000,2020-06,2023-03,33
6420,2020-10,2023-06,31
7837,2022-11,2022-11,0
6287,2022-02,2022-02,0
8960,2021-04,2022-11,19
6777,2020-04,2020-06,2
3534,2021-05,2021-05,0
3794,2021-05,2021-05,0
5758,2020-03,2025-01,57
1841,2022-02,2022-02,0
6318,2020-02,2024-04,50
8869,2022-11,2025-03,27
3869,2020-02,2023-01,34
8014,2021-01,2023-02,25
4424,2020-01,2021-06,17
9132,2021-07,2021-07,0
1864,2022-10,2022-10,0
9470,2020-02,2024-06,51
8170,2021-06,2024-09,39
5296,2022-09,2022-09,0
2345,2021-04,2021-11,6
3351,2024-03,2024-03,0
6240,2022-10,2022-10,0
4627,2020-11,2024-03,40
6582,2020-09,2020-12,2
8898,2021-07,2021-07,0
6467,2020-05,2021-05,11
7835,2020-10,2022-11,25
8116,2020-09,2020-09,0
5442,2023-06,2023-06,0
3305,2022-03,2022-03,0
4350,2021-09,2021-10,1
2248,2024-04,2024-04,0
9162,2020-02,2020-02,0
8353,2020-06,2024-01,42
7265,2020-01,2020-01,0
4089,2020-01,2020-05,3
9316,2023-09,2024-05,7
2080,2020-03,2023-12,45
1790,2020-08,2020-08,0
4791,2020-09,2020-09,0
5782,2020-06,2023-03,33
5937,2021-09,2023-08,23
8043,2021-03,2021-03,0
1260,2023-07,2024-11,15
2428,2020-09,2020-09,0
9852,2020-05,2022-10,29
2094,2021-11,2022-11,12
7807,2021-03,2022-08,17
7769,2022-02,2023-10,20
8598,2020-02,2023-08,41
6604,2020-10,2020-10,0
7184,2021-05,2021-05,0
5895,2022-01,2022-02,0
4408,2024-05,2024-05,0
2815,2020-01,2020-01,0
5097,2022-07,2022-07,0
2819,2023-02,2023-02,0
3289,2021-01,2024-07,41
6163,2023-10,2023-10,0
1807,2020-03,2023-10,43
3216,2022-05,2022-05,0
4089,2020-01,2021-02,12
4371,2020-08,2021-11,15
2144,2023-05,2024-11,18
9520,2021-10,2022-03,4
1466,2023-02,2023-02,0
7168,2024-05,2024-12,6
3271,2021-10,2021-10,0
1232,2021-05,2022-02,8
2738,2022-08,2022-08,0
5865,2020-10,2020-10,0
8823,2020-12,2020-12,0
7882,2021-03,2021-11,8
5008,2020-12,2024-10,45
3225,2020-02,2023-11,45
8431,2022-05,2022-08,2
5618,2022-06,2023-12,18
6360,2021-02,2022-11,20
6650,2023-03,2023-03,0
3583,2020-05,2023-07,37
9310,2020-01,2022-05,27
8570,2021-08,2021-08,0
7131,2020-08,2021-09,13
5333,2020-08,2024-09,48
2386,2020-06,2021-05,10
5917,2024-07,2024-07,0
2352,2021-08,2022-03,6
6469,2023-06,2023-06,0
5526,2020-04,2024-02,46
5803,2020-06,2020-06,0
5119,2021-09,2022-06,9
4903,2021-07,2021-07,0
1494,2022-08,2025-04,32
3783,2022-11,2023-04,4
9623,2020-01,2020-01,0
6987,2020-07,2023-09,37
1152,2021-09,2021-09,0
8699,2021-04,2021-05,1
6679,2020-11,2024-02,38
5935,2021-06,2022-09,14
4743,2022-10,2022-10,0
6631,2022-07,2022-09,1
3100,2021-09,2021-09,0
1456,2020-09,2020-09,0
6072,2021-06,2021-06,0
8922,2022-10,2022-10,0
9114,2020-12,2020-12,0
7936,2023-10,2023-10,0
2734,2020-01,2022-11,34
5883,2020-07,2020-07,0
3089,2021-06,2023-11,28
2438,2020-10,2020-10,0
6735,2020-10,2020-10,0
8992,2020-12,2024-04,39
3935,2020-07,2024-03,43
4296,2020-05,2025-03,58
7547,2020-04,2020-04,0
6545,2024-01,2024-01,0
1855,2022-11,2022-11,0
9537,2024-03,2025-04,13
6693,2020-06,2020-06,0
2799,2020-10,2021-12,14
7813,2020-03,2020-03,0
7903,2020-02,2023-02,35
5940,2021-06,2023-10,28
4924,2020-11,2023-10,35
4915,2020-06,2020-12,5
1231,2021-01,2022-09,19
6137,2022-10,2022-10,0
2909,2021-06,2022-02,8
4589,2020-03,2020-03,0
7804,2022-03,2022-08,5
3157,2020-05,2020-05,0
2222,2020-08,2020-08,0
7470,2023-12,2025-01,12
3107,2021-06,2021-06,0
8039,2021-05,2021-05,0
6110,2020-10,2020-10,0
7354,2021-04,2021-04,0
5983,2021-05,2021-05,0
9314,2021-01,2021-09,7
4247,2023-02,2023-02,0
4677,2024-03,2024-11,7
9104,2022-01,2023-07,18
4356,2024-04,2024-04,0
3956,2020-07,2023-01,29
2287,2020-08,2020-08,0
4851,2020-01,2020-01,0
3197,2023-11,2023-11,0
1163,2021-06,2021-06,0
4339,2020-12,2020-12,0
2482,2022-07,2022-07,0
7967,2020-07,2024-11,52
1278,2021-01,2021-10,9
6667,2021-02,2021-02,0
1072,2020-01,2020-01,0
3847,2021-10,2021-10,0
4089,2020-01,2024-07,54
4376,2021-04,2021-04,0
9033,2021-09,2021-09,0
5740,2021-05,2023-03,22
9533,2022-05,2024-10,28
1030,2022-11,2025-02,27
1578,2021-06,2021-06,0
3610,2021-04,2021-04,0
4571,2022-08,2022-08,0
9581,2023-01,2023-01,0
5990,2020-02,2021-07,16
4391,2020-07,2020-07,0
3086,2021-04,2021-04,0
6595,2022-06,2022-06,0
2899,2021-08,2024-01,29
3478,2022-05,2022-05,0
9848,2023-01,2023-01,0
6398,2020-05,2023-08,38
3273,2020-03,2020-08,5
6486,2020-04,2024-04,47
2049,2021-05,2021-05,0
3680,2025-03,2025-03,0
8645,2020-02,2023-07,41
1491,2021-11,2022-04,5
7411,2022-09,2024-11,26
4744,2021-08,2022-12,16
5976,2021-12,2021-12,0
2206,2020-07,2020-08,0
7785,2020-05,2020-05,0
9444,2020-12,2020-12,0
4153,2020-02,2023-07,41
9050,2022-01,2024-09,32
3834,2020-04,2020-04,0
5556,2023-07,2023-07,0
4685,2021-08,2021-08,0
6653,2023-01,2023-01,0
2763,2021-06,2021-06,0
5111,2021-01,2024-11,46
8343,2021-01,2021-01,0
7792,2020-02,2020-02,0
6608,2021-08,2022-04,8
5088,2024-05,2024-05,0
9213,2024-10,2024-10,0
8472,2021-03,2021-12,9
7521,2020-01,2023-08,42
5785,2020-12,2024-06,42
2183,2021-09,2021-09,0
9279,2021-09,2024-03,30
3772,2022-10,2022-10,0
2209,2022-08,2023-10,13
8648,2020-08,2020-08,0
5394,2020-03,2020-03,0
7552,2020-02,2020-02,0
6767,2020-12,2024-03,39
3255,2020-02,2024-06,51
3193,2020-03,2020-03,0
2778,2021-06,2021-06,0
6370,2021-12,2021-12,0
1388,2020-02,2023-01,35
5995,2021-09,2022-11,14
5857,2020-01,2021-05,15
5194,2021-06,2022-11,17
8504,2021-02,2024-08,42
7473,2021-04,2021-04,0
9885,2023-02,2023-02,0
6623,2020-03,2020-03,0
1556,2023-01,2023-01,0
2481,2022-08,2023-02,5
6679,2020-11,2021-01,2
8267,2020-06,2021-08,14
4412,2023-02,2024-05,14
6973,2024-01,2024-01,0
4084,2022-11,2022-11,0
2917,2023-03,2023-03,0
2424,2021-05,2023-11,30
1502,2023-01,2024-05,15
6360,2021-02,2021-02,0
1562,2020-03,2020-06,3
9763,2020-03,2022-08,28
3225,2020-02,2020-02,0
1476,2020-11,2023-01,25
4517,2020-01,2020-03,1
2641,2021-02,2021-02,0
1186,2024-11,2024-12,0
7994,2022-12,2023-12,12
8022,2021-07,2021-07,0
3685,2020-03,2023-02,34
8271,2020-04,2021-06,13
9245,2021-04,2021-09,5
6924,2023-10,2024-06,7
8536,2020-01,2020-01,0
1041,2021-11,2021-11,0
6340,2020-06,2020-06,0
4175,2021-02,2021-02,0
8836,2020-03,2020-03,0
7407,2022-02,2022-12,9
4997,2022-04,2022-04,0
1092,2020-03,2020-03,0
6598,2020-10,2020-10,0
9727,2021-05,2023-04,23
1820,2021-10,2023-05,18
9234,2020-03,2024-07,52
1952,2020-09,2024-03,42
4479,2020-03,2022-07,28
3885,2020-11,2021-11,12
3093,2022-09,2023-01,4
9329,2021-10,2021-10,0
1535,2020-04,2022-03,22
1847,2022-08,2022-08,0
5814,2024-01,2024-01,0
8648,2020-08,2025-04,55
1669,2021-07,2022-11,15
1910,2024-06,2024-06,0
8385,2020-05,2020-05,0
6246,2023-04,2023-04,0
4797,2020-01,2025-04,62
9128,2023-01,2023-01,0
4800,2020-08,2023-09,36
1531,2020-07,2021-09,14
2714,2022-04,2022-04,0
9702,2023-12,2024-07,6
7192,2021-05,2021-05,0
4588,2022-04,2022-04,0
1217,2020-02,2024-02,48
9872,2020-07,2020-07,0
3869,2020-02,2021-10,19
2696,2020-02,2021-05,14
1685,2022-10,2023-08,10
5918,2022-02,2023-03,13
5813,2020-11,2023-04,28
5631,2020-12,2023-06,29
6136,2022-12,2024-10,22
1595,2020-02,2023-07,40
3285,2020-08,2021-04,8
8334,2023-11,2023-11,0
7376,2023-09,2023-09,0
7344,2024-10,2024-10,0
9578,2020-07,2021-11,16
2163,2021-02,2022-07,16
1273,2021-09,2023-08,23
8706,2025-03,2025-03,0
8555,2021-02,2021-02,0
4185,2020-07,2022-01,18
9364,2021-03,2022-10,18
3639,2020-01,2021-09,19
4350,2021-09,2021-09,0
8335,2021-09,2022-03,5
7305,2020-10,2020-10,0
9352,2022-06,2022-06,0
8731,2021-03,2023-09,30
2308,2025-02,2025-02,0
4644,2022-02,2022-02,0
2272,2020-01,2020-12,10
7798,2020-08,2022-07,22
8357,2021-02,2021-06,3
9082,2020-03,2021-09,18
3208,2021-05,2021-05,0
1967,2020-11,2020-11,0
8273,2020-12,2024-02,38
5420,2020-06,2020-06,0
4042,2020-07,2020-07,0
4427,2020-12,2020-12,0
8174,2020-06,2020-06,0
2814,2022-10,2024-01,14
3781,2021-04,2021-04,0
8735,2022-03,2022-03,0
7193,2020-04,2020-04,0
2050,2023-12,2023-12,0
5617,2021-02,2024-05,39
8809,2020-01,2020-01,0
6955,2024-02,2024-08,6
6065,2024-08,2024-08,0
6839,2023-05,2023-05,0
8264,2020-10,2024-08,46
9490,2023-10,2023-10,0
3285,2020-08,2024-01,41
1795,2021-09,2021-09,0
6985,2023-03,2023-03,0
2838,2023-04,2023-04,0
8804,2021-09,2022-10,13
9903,2020-04,2020-04,0
6239,2020-09,2021-11,14
7888,2020-02,2020-02,0
7033,2021-09,2021-09,0
9717,2021-06,2021-06,0
9922,2020-08,2024-11,50
4432,2020-02,2021-07,16
4659,2023-10,2023-10,0
1991,2022-03,2022-03,0
6243,2021-01,2022-04,14
1845,2022-03,2023-06,14
5902,2022-02,2023-02,11
7173,2022-11,2022-11,0
4384,2022-08,2025-03,31
3469,2021-05,2022-05,11
6891,2024-06,2024-06,0
8406,2020-09,2020-09,0
6190,2022-08,2024-06,21
8708,2020-06,2023-11,40
3186,2020-06,2020-07,0
9911,2024-01,2024-01,0
4318,2021-11,2021-11,0
3381,2020-01,2021-02,12
2803,2025-04,2025-04,0
7384,2023-02,2023-02,0
9376,2021-09,2022-03,6
8580,2020-01,2025-01,60
8887,2020-04,2020-04,0
4532,2021-03,2024-09,42
4426,2021-03,2022-06,14
5572,2020-03,2023-03,36
4037,2022-04,2024-03,23
4100,2020-12,2020-12,0
3539,2020-06,2020-06,0
5596,2022-01,2023-07,18
3878,2021-09,2022-02,4
4652,2020-09,2020-09,0
1015,2020-12,2020-12,0
4038,2022-08,2022-08,0
5107,2022-12,2024-01,12
9221,2022-02,2024-06,27
7030,2021-12,2024-01,25
3690,2020-09,2022-07,21
4916,2020-01,2020-01,0
1838,2020-09,2020-09,0
7591,2021-04,2025-04,47
3597,2021-04,2021-04,0
8779,2022-11,2022-11,0
5960,2021-01,2021-01,0
6052,2022-12,2022-12,0
9956,2021-03,2023-06,27
8258,2022-02,2024-08,30
8154,2020-04,2021-06,14
4189,2022-03,2024-11,31
7007,2020-03,2024-12,56
3828,2021-07,2021-07,0
9785,2023-10,2023-10,0
4445,2020-02,2020-04,1
1828,2020-04,2023-12,43
9818,2020-08,2020-08,0
3785,2020-07,2020-07,0
8198,2020-10,2020-10,0
5742,2020-03,2021-12,20
4497,2020-10,2022-10,24
7498,2023-07,2023-07,0
5808,2022-01,2022-01,0
8685,2020-02,2020-02,0
3494,2021-03,2021-03,0
4860,2023-09,2023-09,0
7639,2020-02,2020-02,0
9447,2020-02,2020-02,0
9185,2021-05,2022-03,10
2479,2022-04,2023-05,13
5163,2020-08,2021-08,12
4646,2020-02,2020-07,5
1566,2024-07,2024-07,0
2000,2022-08,2022-08,0
2604,2021-08,2022-10,13
7149,2020-01,2022-07,29
9587,2020-03,2020-03,0
6013,2023-04,2023-04,0
9739,2020-05,2020-05,0
7199,2021-02,2022-07,17
6767,2020-12,2020-12,0
1030,2022-11,2022-11,0
7995,2021-12,2023-03,15
7792,2020-02,2024-10,56
1985,2020-10,2020-10,0
1100,2022-02,2023-02,12
1288,2023-05,2023-05,0
5290,2020-11,2021-06,7
4264,2022-11,2022-11,0
2735,2022-12,2022-12,0
7221,2021-06,2024-11,41
6116,2020-10,2021-12,14
7822,2020-07,2024-07,48
9940,2025-01,2025-04,2
8710,2021-05,2024-07,37
3416,2020-03,2024-03,48
6720,2021-09,2021-09,0
5486,2020-12,2024-01,36
9598,2020-04,2024-04,47
5359,2020-09,2020-09,0
8551,2020-06,2020-06,0
1250,2024-11,2024-11,0
9451,2021-08,2021-08,0
4995,2023-03,2023-03,0
6669,2023-10,2023-10,0
1498,2021-03,2023-06,26
8282,2020-08,2020-08,0
6567,2023-08,2024-04,8
4263,2020-02,2020-10,7
2320,2020-02,2020-02,0
6190,2022-08,2023-11,14
2081,2020-06,2020-06,0
3717,2020-04,2023-05,36
3912,2024-01,2024-01,0
9317,2020-06,2022-02,20
2183,2021-09,2022-04,6
3965,2020-02,2020-02,0
6803,2023-07,2023-07,0
